EPOCH	1	Loss
Loss:	=	0.067
Loss:	=	0.042
Loss:	=	0.064
Loss:	=	0.114
Loss:	=	0.04
Loss:	=	0.057
Loss:	=	0.047
Loss:	=	0.075
Loss:	=	0.049
Loss:	=	0.074
Loss:	=	0.045
Loss:	=	0.057
Loss:	=	0.054
Loss:	=	0.045
Loss:	=	0.05
Loss:	=	0.043
Loss:	=	0.051
Loss:	=	0.057
Loss:	=	0.052
Loss:	=	0.058
Loss:	=	0.081
Loss:	=	0.07
Loss:	=	0.051
		
EPOCH	4	4
Loss:	=	0.066
Loss:	=	0.034
Loss:	=	0.053
Loss:	=	0.064
Loss:	=	0.045
Loss:	=	0.045
Loss:	=	0.053
Loss:	=	0.038
Loss:	=	0.073
Loss:	=	0.066
Loss:	=	0.059
Loss:	=	0.069
Loss:	=	0.035
Loss:	=	0.039
Loss:	=	0.051
Loss:	=	0.049
Loss:	=	0.059
Loss:	=	0.059
Loss:	=	0.053
Loss:	=	0.044
Loss:	=	0.045
Loss:	=	0.045
Loss:	=	0.061
Loss:	=	0.053
Loss:	=	0.035
Loss:	=	0.061
Loss:	=	0.044
Loss:	=	0.051
Loss:	=	0.07
Loss:	=	0.052
Loss:	=	0.078
Loss:	=	0.065
Loss:	=	0.081
Loss:	=	0.048
Loss:	=	0.049
Loss:	=	0.059
Loss:	=	0.077
Loss:	=	0.045
Loss:	=	0.058
Loss:	=	0.053
Loss:	=	0.029
Loss:	=	0.076
Loss:	=	0.06
Loss:	=	0.073
Loss:	=	0.057
Loss:	=	0.038
Loss:	=	0.067
Loss:	=	0.048
Loss:	=	0.047
Loss:	=	0.05
Loss:	=	0.061
Loss:	=	0.092
Loss:	=	0.056
Loss:	=	0.052
Loss:	=	0.059
Loss:	=	0.073
Loss:	=	0.05
Loss:	=	0.056
		
EPOCH	4	5
Loss:	=	0.041
Loss:	=	0.067
Loss:	=	0.067
Loss:	=	0.045
Loss:	=	0.051
Loss:	=	0.05
Loss:	=	0.056
Loss:	=	0.073
Loss:	=	0.055
Loss:	=	0.066
Loss:	=	0.046
Loss:	=	0.048
Loss:	=	0.055
Loss:	=	0.143
Loss:	=	0.087
Loss:	=	0.046
Loss:	=	0.064
Loss:	=	0.113
Loss:	=	0.077
Loss:	=	0.078
Loss:	=	0.09
Loss:	=	0.06
Loss:	=	0.074
Loss:	=	0.074
Loss:	=	0.054
Loss:	=	0.08
Loss:	=	0.086
Loss:	=	0.04
Loss:	=	0.059
Loss:	=	0.07
Loss:	=	0.07
Loss:	=	0.067
Loss:	=	0.054
Loss:	=	0.06
Loss:	=	0.071
Loss:	=	0.069
Loss:	=	0.053
Loss:	=	0.059
Loss:	=	0.055
Loss:	=	0.068
Loss:	=	0.056
Loss:	=	0.06
Loss:	=	0.067
Loss:	=	0.053
Loss:	=	0.061
Loss:	=	0.062
Loss:	=	0.062
Loss:	=	0.074
Loss:	=	0.058
Loss:	=	0.067
Loss:	=	0.073
Loss:	=	0.057
Loss:	=	0.043
Loss:	=	0.084
Loss:	=	0.089
Loss:	=	0.084
Loss:	=	0.058
Loss:	=	0.046
		
EPOCH	4	6
Loss:	=	0.038
Loss:	=	0.04
Loss:	=	0.069
Loss:	=	0.049
Loss:	=	0.065
Loss:	=	0.078
Loss:	=	0.058
Loss:	=	0.045
Loss:	=	0.072
Loss:	=	0.062
Loss:	=	0.055
Loss:	=	0.05
Loss:	=	0.039
Loss:	=	0.044
Loss:	=	0.056
Loss:	=	0.055
Loss:	=	0.057
Loss:	=	0.055
Loss:	=	0.044
Loss:	=	0.056
Loss:	=	0.049
Loss:	=	0.055
Loss:	=	0.051
Loss:	=	0.052
Loss:	=	0.053
Loss:	=	0.036
Loss:	=	0.032
Loss:	=	0.064
Loss:	=	0.061
Loss:	=	0.047
Loss:	=	0.041
Loss:	=	0.075
Loss:	=	0.043
Loss:	=	0.06
Loss:	=	0.077
Loss:	=	0.063
Loss:	=	0.067
Loss:	=	0.041
Loss:	=	0.079
Loss:	=	0.072
Loss:	=	0.03
Loss:	=	0.048
Loss:	=	0.084
Loss:	=	0.059
Loss:	=	0.05
Loss:	=	0.069
Loss:	=	0.06
Loss:	=	0.052
Loss:	=	0.084
Loss:	=	0.05
Loss:	=	0.099
Loss:	=	0.047
Loss:	=	0.063
Loss:	=	0.03
Loss:	=	0.041
Loss:	=	0.069
Loss:	=	0.057
Loss:	=	0.076
		
EPOCH	4	7
Loss:	=	0.051
Loss:	=	0.069
Loss:	=	0.06
Loss:	=	0.053
Loss:	=	0.044
Loss:	=	0.055
Loss:	=	0.046
Loss:	=	0.043
Loss:	=	0.073
Loss:	=	0.05
Loss:	=	0.05
Loss:	=	0.071
Loss:	=	0.047
Loss:	=	0.049
Loss:	=	0.061
Loss:	=	0.05
Loss:	=	0.034
Loss:	=	0.039
Loss:	=	0.056
Loss:	=	0.079
Loss:	=	0.056
Loss:	=	0.053
Loss:	=	0.05
Loss:	=	0.04
Loss:	=	0.038
Loss:	=	0.033
Loss:	=	0.047
Loss:	=	0.066
Loss:	=	0.041
Loss:	=	0.039
Loss:	=	0.038
Loss:	=	0.063
Loss:	=	0.032
Loss:	=	0.078
Loss:	=	0.067
Loss:	=	0.052
Loss:	=	0.05
Loss:	=	0.067
Loss:	=	0.044
Loss:	=	0.04
Loss:	=	0.041
Loss:	=	0.039
Loss:	=	0.057
Loss:	=	0.033
Loss:	=	0.036
Loss:	=	0.054
Loss:	=	0.041
Loss:	=	0.047
Loss:	=	0.055
Loss:	=	0.035
Loss:	=	0.074
Loss:	=	0.043
Loss:	=	0.082
Loss:	=	0.044
Loss:	=	0.049
Loss:	=	0.063
Loss:	=	0.054
Loss:	=	0.054
		
EPOCH	4	8
Loss:	=	0.032
Loss:	=	0.055
Loss:	=	0.052
Loss:	=	0.047
Loss:	=	0.041
Loss:	=	0.04
Loss:	=	0.061
Loss:	=	0.043
Loss:	=	0.046
Loss:	=	0.034
Loss:	=	0.049
Loss:	=	0.037
Loss:	=	0.042
Loss:	=	0.04
Loss:	=	0.029
Loss:	=	0.048
Loss:	=	0.06
Loss:	=	0.045
Loss:	=	0.043
Loss:	=	0.053
Loss:	=	0.041
Loss:	=	0.042
Loss:	=	0.047
Loss:	=	0.054
Loss:	=	0.054
Loss:	=	0.033
Loss:	=	0.053
Loss:	=	0.057
Loss:	=	0.05
Loss:	=	0.05
Loss:	=	0.042
Loss:	=	0.047
Loss:	=	0.036
Loss:	=	0.051
Loss:	=	0.042
Loss:	=	0.055
Loss:	=	0.055
Loss:	=	0.051
Loss:	=	0.055
Loss:	=	0.031
Loss:	=	0.06
Loss:	=	0.053
Loss:	=	0.044
Loss:	=	0.052
Loss:	=	0.033
Loss:	=	0.07
Loss:	=	0.029
Loss:	=	0.028
Loss:	=	0.055
Loss:	=	0.022
Loss:	=	0.059
Loss:	=	0.058
Loss:	=	0.04
Loss:	=	0.038
Loss:	=	0.042
Loss:	=	0.034
Loss:	=	0.065
Loss:	=	0.043
		
EPOCH	4	9
Loss:	=	0.043
Loss:	=	0.03
Loss:	=	0.053
Loss:	=	0.046
Loss:	=	0.036
Loss:	=	0.058
Loss:	=	0.054
Loss:	=	0.03
Loss:	=	0.044
Loss:	=	0.046
Loss:	=	0.029
Loss:	=	0.042
Loss:	=	0.056
Loss:	=	0.06
Loss:	=	0.027
Loss:	=	0.046
Loss:	=	0.029
Loss:	=	0.042
Loss:	=	0.047
Loss:	=	0.047
Loss:	=	0.053
Loss:	=	0.045
Loss:	=	0.036
Loss:	=	0.043
Loss:	=	0.034
Loss:	=	0.053
Loss:	=	0.032
Loss:	=	0.046
Loss:	=	0.033
Loss:	=	0.026
Loss:	=	0.045
Loss:	=	0.047
Loss:	=	0.038
Loss:	=	0.05
Loss:	=	0.042
Loss:	=	0.053
Loss:	=	0.048
Loss:	=	0.052
Loss:	=	0.044
Loss:	=	0.06
Loss:	=	0.031
Loss:	=	0.034
Loss:	=	0.066
Loss:	=	0.048
Loss:	=	0.035
Loss:	=	0.049
Loss:	=	0.044
Loss:	=	0.04
Loss:	=	0.036
Loss:	=	0.031
Loss:	=	0.035
Loss:	=	0.039
Loss:	=	0.031
Loss:	=	0.044
Loss:	=	0.044
Loss:	=	0.048
Loss:	=	0.038
Loss:	=	0.058
		
EPOCH	5	0
Loss:	=	0.031
Loss:	=	0.032
Loss:	=	0.031
Loss:	=	0.022
Loss:	=	0.036
Loss:	=	0.042
Loss:	=	0.032
Loss:	=	0.04
Loss:	=	0.036
Loss:	=	0.029
Loss:	=	0.026
Loss:	=	0.037
Loss:	=	0.07
Loss:	=	0.051
Loss:	=	0.046
Loss:	=	0.033
Loss:	=	0.038
Loss:	=	0.041
Loss:	=	0.04
Loss:	=	0.045
Loss:	=	0.036
Loss:	=	0.048
Loss:	=	0.053
Loss:	=	0.032
Loss:	=	0.029
Loss:	=	0.037
Loss:	=	0.062
Loss:	=	0.039
Loss:	=	0.03
Loss:	=	0.034
Loss:	=	0.05
Loss:	=	0.025
Loss:	=	0.046
Loss:	=	0.038
Loss:	=	0.04
Loss:	=	0.038
Loss:	=	0.03
Loss:	=	0.056
Loss:	=	0.051
Loss:	=	0.034
Loss:	=	0.04
Loss:	=	0.058
Loss:	=	0.036
Loss:	=	0.04
Loss:	=	0.041
Loss:	=	0.027
Loss:	=	0.044
Loss:	=	0.037
Loss:	=	0.037
Loss:	=	0.049
Loss:	=	0.039
Loss:	=	0.038
Loss:	=	0.044
Loss:	=	0.047
Loss:	=	0.055
Loss:	=	0.044
Loss:	=	0.035
Loss:	=	0.038
